r,g,b,a
0.4,0.4,0.4,1.0
1.0,1.0,1.0,1.0
1.0,0.992156862745,1.0,1.0
1.0,0.98431372549,1.0,1.0
1.0,0.976470588235,1.0,1.0
1.0,0.96862745098,1.0,1.0
1.0,0.960784313725,1.0,1.0
1.0,0.952941176471,1.0,1.0
1.0,0.945098039216,1.0,1.0
1.0,0.937254901961,1.0,1.0
1.0,0.925490196078,1.0,1.0
1.0,0.917647058824,1.0,1.0
1.0,0.909803921569,1.0,1.0
1.0,0.901960784314,1.0,1.0
1.0,0.890196078431,1.0,1.0
1.0,0.882352941176,1.0,1.0
1.0,0.874509803922,1.0,1.0
1.0,0.866666666667,1.0,1.0
1.0,0.854901960784,1.0,1.0
1.0,0.847058823529,1.0,1.0
1.0,0.835294117647,1.0,1.0
1.0,0.827450980392,1.0,1.0
1.0,0.81568627451,1.0,1.0
1.0,0.807843137255,1.0,1.0
1.0,0.796078431373,1.0,1.0
1.0,0.788235294118,1.0,1.0
1.0,0.776470588235,1.0,1.0
1.0,0.76862745098,1.0,1.0
1.0,0.756862745098,1.0,1.0
1.0,0.745098039216,1.0,1.0
1.0,0.733333333333,1.0,1.0
1.0,0.725490196078,1.0,1.0
1.0,0.713725490196,1.0,1.0
1.0,0.701960784314,1.0,1.0
1.0,0.690196078431,1.0,1.0
1.0,0.678431372549,1.0,1.0
1.0,0.666666666667,1.0,1.0
1.0,0.654901960784,1.0,1.0
1.0,0.643137254902,1.0,1.0
1.0,0.63137254902,1.0,1.0
1.0,0.61568627451,1.0,1.0
1.0,0.603921568627,1.0,1.0
1.0,0.592156862745,1.0,1.0
1.0,0.576470588235,1.0,1.0
1.0,0.564705882353,1.0,1.0
1.0,0.549019607843,1.0,1.0
1.0,0.533333333333,1.0,1.0
1.0,0.517647058824,1.0,1.0
1.0,0.501960784314,1.0,1.0
1.0,0.486274509804,1.0,1.0
1.0,0.470588235294,1.0,1.0
1.0,0.454901960784,1.0,1.0
1.0,0.435294117647,1.0,1.0
1.0,0.41568627451,1.0,1.0
1.0,0.396078431373,1.0,1.0
1.0,0.376470588235,1.0,1.0
1.0,0.356862745098,1.0,1.0
1.0,0.333333333333,1.0,1.0
1.0,0.305882352941,1.0,1.0
1.0,0.282352941176,1.0,1.0
1.0,0.250980392157,1.0,1.0
1.0,0.21568627451,1.0,1.0
1.0,0.176470588235,1.0,1.0
1.0,0.125490196078,1.0,1.0
1.0,0.0,1.0,1.0
0.976470588235,0.0,1.0,1.0
0.952941176471,0.0,1.0,1.0
0.925490196078,0.0,1.0,1.0
0.901960784314,0.0,1.0,1.0
0.874509803922,0.0,1.0,1.0
0.847058823529,0.0,1.0,1.0
0.81568627451,0.0,1.0,1.0
0.788235294118,0.0,1.0,1.0
0.756862745098,0.0,1.0,1.0
0.725490196078,0.0,1.0,1.0
0.690196078431,0.0,1.0,1.0
0.654901960784,0.0,1.0,1.0
0.61568627451,0.0,1.0,1.0
0.576470588235,0.0,1.0,1.0
0.533333333333,0.0,1.0,1.0
0.486274509804,0.0,1.0,1.0
0.435294117647,0.0,1.0,1.0
0.376470588235,0.0,1.0,1.0
0.305882352941,0.0,1.0,1.0
0.21568627451,0.0,1.0,1.0
0.0,0.0,1.0,1.0
0.0,0.21568627451,1.0,1.0
0.0,0.305882352941,1.0,1.0
0.0,0.376470588235,1.0,1.0
0.0,0.435294117647,1.0,1.0
0.0,0.486274509804,1.0,1.0
0.0,0.533333333333,1.0,1.0
0.0,0.576470588235,1.0,1.0
0.0,0.61568627451,1.0,1.0
0.0,0.654901960784,1.0,1.0
0.0,0.690196078431,1.0,1.0
0.0,0.725490196078,1.0,1.0
0.0,0.756862745098,1.0,1.0
0.0,0.788235294118,1.0,1.0
0.0,0.81568627451,1.0,1.0
0.0,0.847058823529,1.0,1.0
0.0,0.874509803922,1.0,1.0
0.0,0.901960784314,1.0,1.0
0.0,0.925490196078,1.0,1.0
0.0,0.952941176471,1.0,1.0
0.0,0.976470588235,1.0,1.0
0.0,1.0,1.0,1.0
0.113725490196,0.98431372549,0.98431372549,1.0
0.164705882353,0.96862745098,0.96862745098,1.0
0.2,0.952941176471,0.952941176471,1.0
0.23137254902,0.937254901961,0.937254901961,1.0
0.258823529412,0.917647058824,0.917647058824,1.0
