r,g,b,a
0.0,0.0,0.0,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.349019607843,0.219607843137,0.125490196078,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.545098039216,0.407843137255,0.078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.674509803922,0.576470588235,0.0078431372549,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.235294117647,0.525490196078,0.0117647058824,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
0.0078431372549,0.419607843137,0.192156862745,1.0
1.0,1.0,1.0,1.0
